Serial Number,Main Office,Branch Number,Established Date,Acquired Date,City,County,State,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits
2948,0,7007,09/15/2009,,Casa Grande,Pinal,AZ,3400,6451,9854,14923,17482,20464,24980
2949,0,7008,09/29/2009,,Arvada,Jefferson,CO,2919,6211,8922,10745,14639,17965,21869
2950,0,7009,10/15/2009,,Livingston,Essex,NJ,19726,43186,83137,96029,100480,115261,163511
2951,0,7010,10/06/2009,,Prescott Valley,Yavapai,AZ,4702,7989,13524,16907,20581,24217,28177
2952,0,7011,10/06/2009,,Coral Gables,Miami-Dade,FL,7719,20213,30399,41034,64062,68921,80372
2953,0,7012,10/28/2009,,Chicago,Cook,IL,6354,12403,16190,19702,22286,26228,32411
2954,0,7013,10/26/2009,,Austin,Travis,TX,18767,19570,22401,25281,25530,31061,33499
2955,0,7014,10/20/2009,,Davie,Broward,FL,5539,12786,19824,24839,30756,37028,49107
2956,0,7015,10/19/2009,,Trumbull,Fairfield,CT,50863,52934,56835,60412,59201,61880,61292
2957,0,7017,10/19/2009,,Lewis Center,Delaware,OH,1090,3502,5501,7264,10253,11974,14465
2958,0,7018,11/10/2009,,North Hills,Los Angeles,CA,2598,7237,10721,13438,16700,20538,24705
2959,0,7019,11/10/2009,,Houston,Harris,TX,2537,7217,13521,17897,24515,29227,32078
2960,0,7020,11/09/2009,,Commack,Suffolk,NY,159850,164762,174200,179881,215853,229329,258185
2961,0,7021,11/12/2009,,Brooklyn,Kings,NY,12843,18169,24662,32437,46630,57978,68838
2962,0,7022,11/12/2009,,Jackson,Ocean,NJ,7794,15976,25636,33567,41335,47245,53565
2963,0,7023,11/19/2009,,Palm Harbor,Pinellas,FL,8519,24076,36813,40650,48430,52119,58561
2964,0,7024,11/17/2009,,Houston,Harris,TX,4438,10756,20289,29351,37538,48395,47023
2965,0,7025,11/17/2009,,Alsip,Cook,IL,4165,9018,13927,17079,42711,47478,54206
2966,0,7026,11/17/2009,,Cedar Hills,Utah,UT,3810,15147,22754,30224,48211,64221,69539
2967,0,7027,11/17/2009,,Loveland,Larimer,CO,1706,4838,8382,9342,11156,14008,16175
2968,0,7028,11/03/2009,,Pico Rivera,Los Angeles,CA,3602,7004,12418,13900,16743,20605,24646
2969,0,7029,11/04/2009,,Alhambra,Los Angeles,CA,7203,19248,30976,51147,57437,67808,78867
2970,0,7030,11/02/2009,,Johnstown,Licking,OH,1410,3165,5656,6319,7202,8025,10421
2971,0,7031,11/24/2009,,Aurora,DuPage,IL,6017,14866,23743,33085,66673,76186,86037
2972,0,7032,11/24/2009,,Southfield,Oakland,MI,4103,9271,15623,20089,23157,26249,30417
2973,0,7034,11/24/2009,,Marietta,Cobb,GA,2531,10723,19960,31249,40947,46131,49612
2974,0,7035,12/02/2009,,New York City,New York,NY,24905,50819,73579,71679,93069,110335,107275
2975,0,7036,12/01/2009,,Loveland,Larimer,CO,3726,10753,16691,22204,26817,30312,33442
2976,0,7037,12/01/2009,,Brooklyn,Kings,NY,6802,14002,25923,32524,42826,49930,102820
2977,0,7038,12/01/2009,,Walnut Creek,Contra Costa,CA,6745,15798,19526,23597,30241,36609,49816
2978,0,7039,12/08/2009,,Orange,New Haven,CT,11091,22112,35691,47681,70920,76043,82218
2979,0,7040,12/10/2009,,Hillside,Cook,IL,2279,6904,10978,17257,20766,26524,28959
2980,0,7041,12/09/2009,,Wheaton,DuPage,IL,5620,11090,13466,20623,26033,29100,35472
2981,0,7042,12/09/2009,,Palos Heights,Cook,IL,6593,17621,29798,33673,61126,65946,78701
2982,0,7043,12/07/2009,,Irvine,Orange,CA,10510,25580,46770,57353,69060,85780,112193
2983,0,7044,12/10/2009,,Loveland,Hamilton,OH,8480,16682,25792,29285,34897,42334,52096
2984,0,7045,12/09/2009,,Oak Lawn,Cook,IL,4127,11223,17638,23339,28443,32617,38174
2985,0,7046,12/10/2009,,Mcallen,Hidalgo,TX,2689,9075,16809,23063,36126,43802,43319
2986,0,7047,12/09/2009,,Arlington,Tarrant,TX,2016,4618,9458,10731,15015,19561,25238
2987,0,7048,12/10/2009,,East Brunswick,Middlesex,NJ,11278,23411,48353,64431,80589,94112,116784
2988,0,7049,12/03/2009,,Riverside,Riverside,CA,2765,6959,12782,14867,21242,24978,30723
2989,0,7050,12/08/2009,,Tenafly,Bergen,NJ,11954,31390,65891,90041,122804,131916,163049
2990,0,7051,12/16/2009,,Darien,Fairfield,CT,11497,30110,38286,47355,60487,66943,78550
2991,0,7052,12/15/2009,,Jamaica,Queens,NY,2970,6100,11512,17030,24205,29262,37178
2992,0,7053,12/15/2009,,Red Bank,Monmouth,NJ,18426,23564,29559,38827,40262,48951,56486
2993,0,7054,12/14/2009,,Broadview,Cook,IL,14021,19406,23647,28638,33021,38599,43807
2994,0,7055,12/17/2009,,Highland Park,Lake,IL,6870,12429,21264,32288,39006,46889,50527
2995,0,7056,12/15/2009,,Phoenix,Maricopa,AZ,2235,5785,9518,11793,14932,17193,21627
2996,0,7057,12/15/2009,,Baldwin,Nassau,NY,3178,11465,16117,20688,23046,24760,31641
2997,0,7058,12/14/2009,,Oakdale,Suffolk,NY,50751,52178,52391,58910,64749,72828,76888
2998,0,7059,12/14/2009,,Centereach,Suffolk,NY,18040,21941,24657,29012,35242,41086,47561
2999,0,7060,12/15/2009,,Phoenix,Maricopa,AZ,6184,13291,23689,34942,49957,65796,68453
3000,0,7061,12/16/2009,,Carlsbad,San Diego,CA,4914,14207,23464,29900,36853,45773,55315
3001,0,7062,12/17/2009,,Whittier,Los Angeles,CA,4814,11529,19587,27545,37532,45579,58404
3002,0,7063,12/15/2009,,Escondido,San Diego,CA,6064,9673,15918,23265,28036,31452,37980
3003,0,7064,12/15/2009,,East Windsor,Mercer,NJ,8116,15242,22704,31863,41099,50216,63894
3004,0,7065,12/11/2009,,Elmhurst,DuPage,IL,5233,11247,21199,27477,58094,66996,82044
3005,0,7066,12/12/2009,,Norridge,Cook,IL,45914,60454,79546,100954,118271,136012,153013
3006,0,7067,12/11/2009,,Bedminster,Somerset,NJ,13987,27612,39661,49428,60875,66978,84654
3007,0,7068,01/28/2010,,Oxford,Oakland,MI,4693,10580,16412,24317,29233,35141,37859
3008,0,7069,02/16/2010,,Scottsdale,Maricopa,AZ,2157,10032,18066,23464,29904,33223,40058
3009,0,7070,01/06/2010,,Prescott Valley,Yavapai,AZ,647,1822,3208,5149,5592,5993,8628
3010,0,7071,01/20/2010,,Laredo,Webb,TX,2239,7233,11795,21182,22919,57282,59680
3011,0,7072,03/08/2010,,Chino Hills,San Bernardino,CA,1466,5523,12185,14805,17776,19894,23827
3012,0,7073,03/08/2010,,Fontana,San Bernardino,CA,2025,5392,10296,12758,14004,17645,21398
3013,0,7074,03/08/2010,,Lake Elsinore,Riverside,CA,1161,3674,7396,10760,14939,22388,25538
3014,0,7075,03/08/2010,,San Jacinto,Riverside,CA,1486,4001,5655,6384,8067,9643,11972
3015,0,7076,03/08/2010,,Winchester,Riverside,CA,1524,3413,8658,10832,12936,16420,20054
3016,0,7077,03/23/2010,,Port Saint Lucie,St. Lucie,FL,2864,9635,16426,23089,27864,33863,42186
3017,0,7078,04/16/2010,,New York City,New York,NY,0,4792944,6278005,8334885,6822099,6675447,6879927
3018,0,7081,04/27/2010,,Buford,Gwinnett,GA,1275,9474,13343,15453,20662,25406,32238
3019,0,7082,04/20/2010,,Edinburg,Hidalgo,TX,2211,5223,9769,13717,16678,20340,25219
3020,0,7083,04/01/2010,,San Diego,San Diego,CA,1870,7001,12465,18845,25205,30061,35515
3021,0,7084,05/03/2010,,Cathedral City,Riverside,CA,604,5022,8063,10305,11399,14221,15075
3022,0,7085,05/03/2010,,Moreno Valley,Riverside,CA,383,2525,4250,5134,6168,7705,9097
3023,0,7086,05/05/2010,,Adelanto,San Bernardino,CA,375,2235,3957,6464,9223,10316,12279
3024,0,7088,05/07/2010,,Palm Desert,Riverside,CA,1505,7432,14885,17770,24323,27999,29548
3025,0,7089,05/18/2010,,Phoenix,Maricopa,AZ,1849,15504,17904,26906,33395,36278,43715
3026,0,7100,07/01/2010,,Milford,New Haven,CT,,5102,11847,18696,24017,28134,33414
3027,0,7101,08/19/2009,,Denham Springs,Livingston,LA,5128,7137,12721,18307,25192,28419,35228
3028,0,7102,06/01/2010,,Sumner,Pierce,WA,2655,4328,5486,7452,9027,8496,10727
3029,0,7103,07/28/2009,,Aurora,Arapahoe,CO,4213,9210,13311,17213,22599,24997,28409
3030,0,7104,08/18/2009,,Bullhead City,Mohave,AZ,8861,19703,27214,31436,33338,37235,44086
3031,0,7106,10/20/2009,,Kissimmee,Osceola,FL,5028,12838,12795,16752,22429,25319,29834
3032,0,7107,06/16/2010,,Franklin Park,Cook,IL,183,8183,18893,21629,26448,34590,41041
3033,0,7108,07/07/2009,,Richmond,Fort Bend,TX,6993,11029,16084,21162,27957,33123,41360
3034,0,7109,07/15/2009,,Brownsville,Cameron,TX,6931,12770,20489,19694,22502,25968,30377
3035,0,7110,08/18/2009,,Austin,Travis,TX,6795,8109,14985,21924,28603,34124,38635
3036,0,7112,08/26/2009,,Fort Worth,Tarrant,TX,3098,5785,8950,10138,15235,15409,16469
3037,0,7114,06/06/2010,,San Antonio,Bexar,TX,591,5317,7290,10185,12235,14295,16687
3038,0,7115,07/07/2009,,Beaumont,Riverside,CA,15531,22001,29598,37467,46602,53398,66260
3039,0,7116,06/15/2010,,Tracy,San Joaquin,CA,115,6707,12152,19032,26514,31312,37746
3040,0,7117,06/15/2010,,Palm Springs,Riverside,CA,759,3769,5465,9235,10136,12169,13608
3041,0,7118,06/22/2010,,Los Angeles,Los Angeles,CA,104,10678,65948,83237,61070,66076,74981
3042,0,7119,06/22/2010,,Sacramento,Sacramento,CA,9879,12086,16115,18681,20420,23051,25026
3043,0,7120,07/01/2009,,Inglewood,Los Angeles,CA,4502,8141,10594,12933,15665,19705,26991
3044,0,7121,07/01/2009,,Las Vegas,Clark,NV,11274,28735,62277,60207,73585,86779,95459
3045,0,7122,07/01/2009,,Fullerton,Orange,CA,8545,16344,24399,28449,32182,37666,41292
3046,0,7123,07/01/2009,,Chula Vista,San Diego,CA,5651,11315,19685,21945,26651,28872,32401
3047,0,7124,07/01/2009,,Chino,San Bernardino,CA,7372,11980,19231,23459,27313,32323,39286
3048,0,7125,07/01/2009,,North Hollywood,Los Angeles,CA,5034,15096,23190,24046,28808,32134,41908
3049,0,7126,06/23/2010,,Flushing,Queens,NY,1310,17608,32154,50149,66418,74854,82690
3050,0,7127,12/05/2009,,Chicago,Cook,IL,91660,97583,111848,121895,129779,144391,156809
3051,0,7129,07/02/2009,,Brick,Ocean,NJ,14103,24696,33877,53240,63058,76008,85426
3052,0,7130,07/26/2010,,Lakeland,Polk,FL,,17663,25829,32623,45493,50451,61674
3053,0,7131,07/26/2010,,Orlando,Orange,FL,,48104,71417,89943,110010,124245,138144
3054,0,7132,07/29/2010,,San Clemente,Orange,CA,,4716,6836,10518,15013,14332,16258
3055,0,7133,07/21/2010,,Vista,San Diego,CA,,2269,3997,6014,7223,8454,18298
3056,0,7135,07/15/2010,,Lynnwood,Snohomish,WA,,5125,8427,11417,13443,17146,26723
3057,0,7136,07/13/2010,,Phoenix,Maricopa,AZ,,4421,8074,10082,12149,16120,19843
3058,0,7137,07/20/2010,,Portland,Multnomah,OR,,5428,10139,13799,20865,25756,28525
3059,0,7139,08/09/2010,,Chicago,Cook,IL,,61749,69353,75140,81586,92439,101193
3060,0,7140,08/10/2010,,Los Angeles,Los Angeles,CA,,6419,11784,18249,20139,24839,30325
3061,0,7141,08/10/2010,,Marina Del Rey,Los Angeles,CA,,9911,25012,34060,46680,62074,75182
3062,0,7143,09/07/2010,,Sacramento,Sacramento,CA,,4183,7650,10864,13334,18844,21986
3063,0,7144,09/07/2010,,LA Jolla,San Diego,CA,,4070,11074,18719,34780,51249,87892
3064,0,7145,09/08/2010,,Gilbert,Maricopa,AZ,,2837,4545,6519,25079,28929,29705
3065,0,7147,09/07/2010,,El Dorado Hills,El Dorado,CA,,9967,18057,25522,35304,56847,65951
3066,0,7148,09/02/2010,,Miami,Miami-Dade,FL,,13696,37680,59579,78307,104299,110338
3067,0,7149,09/14/2010,,Eastvale,Riverside,CA,,9573,20423,34540,47189,63462,76915
3068,0,7152,09/14/2010,,Alpharetta,Fulton,GA,,8501,18860,28495,38378,43044,57633
3069,0,7155,10/05/2010,,Falcon,El Paso,CO,,2474,5607,7881,10703,12756,15350
3070,0,7156,10/05/2010,,Los Angeles,Los Angeles,CA,,5586,19327,30188,43540,54498,63132
3071,0,7157,10/05/2010,,Clovis,Fresno,CA,,4399,11574,17463,21919,32047,38312
3072,0,7158,10/06/2010,,Friendswood,Galveston,TX,,3921,9135,22171,20399,25611,31242
3073,0,7159,10/05/2010,,North Las Vegas,Clark,NV,,8837,25572,27073,29180,35740,39827
3074,0,7161,10/04/2010,,Saint Pete Beach,Pinellas,FL,,9221,26740,39604,46285,64682,74459
3075,0,7163,10/26/2010,,Bakersfield,Kern,CA,,11449,19484,25092,24928,30388,39577
3076,0,7168,11/01/2010,,Bloomfield Hills,Oakland,MI,,72907,98047,111319,113738,127067,145953
3077,0,7169,10/25/2010,,Duluth,Gwinnett,GA,,20437,26944,33864,41590,49520,64514
3078,0,7172,10/26/2010,,Mesa,Maricopa,AZ,,2797,5691,7347,10802,13204,15316
3079,0,7173,10/20/2010,,Goodyear,Maricopa,AZ,,5304,10045,15617,20593,27034,34184
3080,0,7174,10/19/2010,,Fort Collins,Larimer,CO,,2860,7256,10873,14500,18033,21621
3081,0,7176,10/19/2010,,New Rochelle,Westchester,NY,,1485,2194,3200,4988,6981,8289
3082,0,7179,11/02/2010,,College Place,Walla Walla,WA,,2004,4406,5309,8709,11219,14241
3083,0,7180,11/02/2010,,San Francisco,San Francisco,CA,,7622,21743,30417,46794,55524,69351
3084,0,7182,11/03/2010,,El Paso,El Paso,TX,,2571,6155,8693,11386,12872,15339
3085,0,7183,11/02/2010,,Atwater,Merced,CA,,4176,9988,11553,15066,18527,22066
3086,0,7186,11/22/2010,,Marietta,Cobb,GA,,14970,21891,28281,37575,56683,55757
3087,0,7187,11/22/2010,,Ogden,Weber,UT,,20517,21584,24194,25034,26037,33795
3088,0,7188,11/23/2010,,San Rafael,Marin,CA,,5862,17733,20722,27918,32697,43656
3089,0,7190,11/16/2010,,Anaheim,Orange,CA,,8661,24002,31218,40732,50331,63690
3090,0,7192,11/15/2010,,Los Angeles,Los Angeles,CA,,10333,19814,26554,36979,45369,56145
3091,0,7193,11/16/2010,,San Francisco,San Francisco,CA,,7386,37930,42885,66000,84463,115844
3092,0,7194,11/16/2010,,Irvine,Orange,CA,,8770,23686,36504,54516,74443,92171
3093,0,7195,11/16/2010,,Woodstock,Cherokee,GA,,7356,14466,17684,24003,31155,36883
3094,0,7196,11/15/2010,,Alpharetta,Forsyth,GA,,13711,17680,20876,26522,38755,46365
3095,0,7197,11/16/2010,,Burlingame,San Mateo,CA,,10817,22273,34229,40864,54911,48351
3096,0,7198,11/18/2010,,Camarillo,Ventura,CA,,3339,10590,14515,19949,23957,27575
3097,0,7199,11/18/2010,,Placentia,Orange,CA,,7054,19462,23811,28930,39946,47703
3098,0,7200,11/18/2010,,Winter Haven,Polk,FL,,2562,9159,18266,24454,29957,39464
3099,0,7201,11/17/2010,,Lehigh Acres,Lee,FL,,3432,9920,15264,25685,31734,38589
3100,0,7203,11/16/2010,,Redding,Shasta,CA,,2124,7668,13428,17292,21692,30158
3101,0,7204,11/10/2010,,Santa Maria,Santa Barbara,CA,,2282,4430,8242,10990,12275,13327
3102,0,7206,11/09/2010,,Henderson,Clark,NV,,8675,14934,27251,37443,41906,51356
3103,0,7207,11/23/2010,,San Mateo,San Mateo,CA,,8913,21636,30495,50538,75003,100898
3104,0,7208,11/19/2010,,West Hollywood,Los Angeles,CA,,8428,23866,48058,53749,66037,89379
3105,0,7210,01/31/2011,,Las Vegas,Clark,NV,,40180,53402,68376,74937,81653,95448
3106,0,7211,02/01/2011,,Austin,Travis,TX,,3443,16657,28540,44147,60709,75283
3107,0,7212,02/01/2011,,Pasadena,Los Angeles,CA,,2180,11634,16081,31995,26277,40223
3108,0,7213,02/01/2011,,Carlsbad,San Diego,CA,,7085,16543,22490,37695,38918,51338
3109,0,7214,02/01/2011,,Clearwater,Pinellas,FL,,4669,11126,15804,20260,24424,31574
3110,0,7215,02/15/2011,,San Francisco,San Francisco,CA,,2709,8978,18165,19200,22492,31525
3111,0,7216,02/15/2011,,Yakima,Yakima,WA,,849,7496,7583,11222,12291,14802
3112,0,7218,02/15/2011,,Las Vegas,Clark,NV,,3586,13492,26883,36440,44950,56681
3113,0,7220,02/07/2011,,Melbourne,Brevard,FL,,5743,18237,26503,33783,39477,45021
3114,0,7222,03/29/2011,,Moreno Valley,Riverside,CA,,1310,4494,7685,10817,15615,20466
3115,0,7223,03/29/2011,,Colorado Springs,El Paso,CO,,2922,10976,14599,15203,19715,26904
3116,0,7224,03/16/2011,,Freehold,Monmouth,NJ,,10696,25975,39316,49839,63995,79191
3117,0,7226,03/15/2011,,Saint George,Washington,UT,,1354,4251,6728,10001,11138,15041
3118,0,7227,03/09/2011,,Coral Springs,Broward,FL,,2685,13161,20539,26696,33184,38283
3119,0,7228,03/08/2011,,Puyallup,Pierce,WA,,1864,6277,9245,12003,16590,19941
3120,0,7229,03/08/2011,,Fair Oaks,Sacramento,CA,,2426,7154,8937,12718,16506,17907
3121,0,7230,03/08/2011,,Atlanta,Fulton,GA,,4391,23960,34053,48168,67912,60870
3122,0,7232,03/01/2011,,Long Beach,Los Angeles,CA,,2837,14914,22504,31202,39887,49116
3123,0,7233,04/05/2011,,West Hollywood,Los Angeles,CA,,1846,11539,19697,25997,36631,43595
3124,0,7236,04/05/2011,,Portland,Multnomah,OR,,2048,8095,10725,20477,31131,34752
3125,0,7237,04/05/2011,,Canton,Cherokee,GA,,1131,5991,11553,15165,19425,23296
3126,0,7238,04/19/2011,,San Jacinto,Riverside,CA,,1433,6933,10457,14168,16076,21107
3127,0,7239,04/18/2011,,Valrico,Hillsborough,FL,,9283,13296,17732,22391,24579,33742
3128,0,7240,05/17/2011,,San Francisco,San Francisco,CA,,2510,19826,28311,41592,52962,58110
3129,0,7241,05/17/2011,,Brooklyn,Kings,NY,,4797,14431,26511,32435,43096,56279
3130,0,7242,05/17/2011,,Fort Collins,Larimer,CO,,1007,6484,10363,14414,16231,21088
3131,0,7243,05/18/2011,,Tampa,Hillsborough,FL,,1364,10974,18780,21176,27482,30749
3132,0,7245,06/07/2011,,Las Vegas,Clark,NV,,970,10858,15551,19730,22762,27299
3133,0,7254,07/06/2011,,Long Grove,Lake,IL,,,18316,28793,105434,118545,146782
3134,0,7255,07/05/2011,,Suwanee,Forsyth,GA,,,26873,47371,82475,96663,127653
3135,0,7256,07/05/2011,,Benbrook,Tarrant,TX,,,7260,11025,13702,17826,21272
3136,0,7260,11/30/2010,,Denver,Denver,CO,,4516,13392,18769,20334,26763,32534
3137,0,7262,12/08/2010,,Brownsburg,Hendricks,IN,,5578,11192,16482,22204,27633,35553
3138,0,7263,09/01/2010,,Scottsdale,Maricopa,AZ,,3678,5805,8420,11126,12144,13375
3139,0,7264,04/13/2011,,Dublin,Franklin,OH,,2835,11665,15968,22203,27179,36436
3140,0,7265,12/10/2010,,Washington,Washington,UT,,8108,13142,19930,24399,26226,32924
3141,0,7266,01/18/2011,,Park Ridge,Cook,IL,,20146,40296,69308,86470,107975,131650
3142,0,7267,12/08/2010,,Lansing,Cook,IL,,2612,5533,7640,10388,13927,16469
3143,0,7268,12/07/2010,,North Aurora,Kane,IL,,2211,5676,8521,12093,17624,16747
3144,0,7269,09/30/2010,,Palatine,Cook,IL,,11487,29481,69195,82038,91187,111325
3145,0,7270,09/23/2010,,Algonquin,McHenry,IL,,11236,18539,25828,33313,37874,48576
3146,0,7271,09/01/2010,,Federal Way,King,WA,,2229,4734,6657,9494,11120,20155
3147,0,7272,11/23/2010,,Vancouver,Clark,WA,,1942,7883,10469,37969,44049,48858
3148,0,7273,12/01/2010,,Richland,Benton,WA,,3334,8147,10188,14616,16133,19780
3149,0,7274,12/07/2010,,Vancouver,Clark,WA,,2067,5424,8267,45024,47809,51573
3150,0,7275,06/14/2011,,Everett,Snohomish,WA,,867,15005,12066,14331,15206,17307
3151,0,7289,11/30/2010,,Thousand Oaks,Ventura,CA,,7031,16685,27556,40238,51675,60588
3152,0,7291,08/24/2010,,Los Angeles,Los Angeles,CA,,5613,15185,24912,35168,49033,67680
3153,0,7292,12/01/2010,,El Cajon,San Diego,CA,,4791,12875,19488,25156,32244,45699
3154,0,7293,08/17/2010,,Los Gatos,Santa Clara,CA,,6157,15490,20004,31147,35968,37737
3155,0,7295,01/19/2011,,El Segundo,Los Angeles,CA,,2285,6444,11551,17707,20665,23983
3156,0,7296,05/04/2011,,Los Angeles,Los Angeles,CA,,1485,8512,16668,21617,32032,44421
3157,0,7297,04/26/2011,,Santa Monica,Los Angeles,CA,,4278,25803,55013,51068,68966,88347
3158,0,7299,12/07/2010,,Chula Vista,San Diego,CA,,8477,10254,13945,13621,16280,20689
3159,0,7301,01/18/2011,,San Jose,Santa Clara,CA,,4510,16036,24891,32235,43926,53297
3160,0,7303,04/12/2011,,Bay Point,Contra Costa,CA,,1309,7342,10210,13763,17151,23084
3161,0,7304,01/18/2011,,Windsor,Sonoma,CA,,3696,15105,16594,25917,29407,42768
3162,0,7305,01/18/2011,,Santa Cruz,Santa Cruz,CA,,7104,13588,16271,23860,29378,33149
3163,0,7306,04/26/2011,,Arroyo Grande,San Luis Obispo,CA,,1177,8672,16357,23300,32698,44916
3164,0,7307,11/17/2010,,Roseville,Placer,CA,,3935,8568,11800,16187,20484,24048
3165,0,7308,04/12/2011,,Torrance,Los Angeles,CA,,1989,12517,20256,24596,33829,40845
3166,0,7309,01/18/2011,,Hayward,Alameda,CA,,3153,8829,15721,20728,26569,34489
3167,0,7314,12/10/2010,,Wilmington,Los Angeles,CA,,3456,8274,11206,15399,20725,24853
3168,0,7315,06/28/2011,,Roseville,Placer,CA,,199,12407,17919,28978,33120,41161
3169,0,7316,04/14/2011,,Fontana,San Bernardino,CA,,1524,9129,13823,20325,26059,28820
3170,0,7317,06/28/2011,,Yorba Linda,Orange,CA,,253,12715,22069,37637,41702,54506
3171,0,7318,12/08/2010,,Anaheim,Orange,CA,,4132,13072,19717,25101,30805,37339
3172,0,7319,12/14/2010,,Los Angeles,Los Angeles,CA,,2978,7600,13620,17450,27144,35804
3173,0,7321,11/30/2010,,El Dorado Hills,El Dorado,CA,,86884,16093,18214,25025,27501,32157
3174,0,7322,12/07/2010,,College Station,Brazos,TX,,4036,9788,18347,28143,39986,50630
3175,0,7323,04/13/2011,,Houston,Harris,TX,,914,7054,13870,22752,27894,35640
3176,0,7324,06/15/2011,,Houston,Harris,TX,,484,5724,11685,16886,21209,26584
3177,0,7325,09/20/2010,,Long Beach,Nassau,NY,,152421,178586,205241,236454,235916,310976
3178,0,7326,09/24/2010,,Yorktown Heights,Westchester,NY,,8123,16847,26482,31435,38881,47937
3179,0,7327,11/29/2010,,New York City,New York,NY,,19565,51030,69909,77512,86993,112629
3180,0,7328,12/06/2010,,White Plains,Westchester,NY,,4329,15705,22895,53994,63554,84924
3181,0,7329,12/16/2010,,Shirley,Suffolk,NY,,3561,9731,12835,26616,23241,30216
3182,0,7330,12/17/2010,,Mattituck,Suffolk,NY,,8962,17663,27797,32700,43981,51468
3183,0,7331,12/17/2010,,Middle Village,Queens,NY,,11607,28947,45942,59327,77702,90773
3184,0,7332,12/07/2010,,Lutz,Hillsborough,FL,,4522,15505,21802,31508,42102,55035
3185,0,7333,01/20/2011,,Cumming,Forsyth,GA,,4991,13806,20970,27772,40905,57293
3186,0,7334,01/19/2011,,Roswell,Fulton,GA,,4865,10132,12443,16143,22759,26588
3187,0,7335,12/15/2010,,Oviedo,Seminole,FL,,4723,10212,14490,21864,24208,32459
3188,0,7336,12/09/2010,,Roswell,Cobb,GA,,4214,13306,17891,26517,35178,38120
3189,0,7337,12/01/2010,,Marietta,Cobb,GA,,5874,16066,26074,34137,40294,53551
3190,0,7338,04/26/2011,,Lawrenceville,Gwinnett,GA,,2554,8403,13178,18670,20825,25585
3191,0,7339,12/06/2010,,Englewood,Sarasota,FL,,6357,18343,35499,36372,44335,48990
3192,0,7340,05/03/2011,,Plantation,Broward,FL,,4147,19994,33870,39051,41748,48238
3193,0,7341,01/18/2011,,Vero Beach,Indian River,FL,,6910,21065,24303,37422,53775,62169
3194,0,7342,04/26/2011,,Hollywood,Broward,FL,,1951,8324,12320,15088,16193,19232
3195,0,7343,04/14/2011,,Venice,Sarasota,FL,,3030,16659,27624,41328,50431,71111
3196,0,7344,04/08/2011,,Bradenton,Manatee,FL,,1652,8541,18198,25459,34831,55611
3197,0,7345,04/25/2011,,Delray Beach,Palm Beach,FL,,3778,15290,23019,34887,43716,54270
3198,0,7346,06/28/2011,,Sugar Hill,Gwinnett,GA,,384,9622,15766,19602,25681,30785
3199,0,7347,05/10/2011,,Estero,Lee,FL,,5176,27040,46573,59254,72406,83967
3200,0,7348,05/10/2011,,Tampa,Hillsborough,FL,,2469,25331,37496,46818,47101,57095
3201,0,7349,06/21/2011,,Marietta,Cobb,GA,,142,8071,13054,16081,15940,19593
3202,0,7350,08/25/2010,,Homestead,Miami-Dade,FL,,6435,10395,15519,19515,23228,29666
3203,0,7351,12/01/2010,,Alpharetta,Fulton,GA,,6728,17842,27421,25474,31290,37997
3204,0,7353,05/31/2011,,Miami,Miami-Dade,FL,,3766,69370,121746,166032,223991,285027
